time,network speed test ping (s),jitter (s),upload (bit/s),download (bit/s),charmhub resource download mean (s),min (s),max (s),
2025-03-28T12:11:22+0000,24.36,0.59,1782.88,1118.71,104.00399999999999,84.81,136.79,
2025-03-28T18:12:19+0000,25.09,0.99,1985.49,732.84,110.89200000000001,93.87,125.37,
2025-03-29T00:13:14+0000,24.45,0.47,6639.06,1803.61,104.64,88.13,126.53,
2025-03-29T06:11:40+0000,46.45,38.59,123.14,1540.28,111.506,60.22,137.45,
2025-03-29T12:14:33+0000,92.82,2.37,828.64,720.69,141.046,65.54,223.1,
2025-03-29T18:12:19+0000,24.27,0.18,2184.59,1092.98,119.06200000000001,95.03,149.8,
2025-03-30T00:11:43+0000,41.64,42.11,5776.22,1374.45,85.83,64.39,102.5,
2025-03-30T06:11:01+0000,25.36,1.53,2180.54,965.56,102.376,85.84,119.02,
2025-03-30T12:11:27+0000,88.55,0.33,850.86,532.54,103.42999999999999,34.66,165.94,
2025-03-30T18:11:14+0000,43.55,38.62,4767.92,1246.3,105.77600000000001,67.87,154.11,
2025-03-31T00:13:29+0000,24.09,0.09,1912.66,1104.1,107.918,82.56,130.54,
2025-03-31T06:10:29+0000,25.45,0.35,2110.36,1154.62,96.176,39.48,137.27,
2025-03-31T12:10:28+0000,24.55,0.76,2185.91,911.38,93.344,35.09,198.97,
2025-03-31T18:10:33+0000,23.91,0.99,6529.71,1487.62,95.4,29.68,146.02,
2025-04-01T00:15:08+0000,27.27,1.42,1268.21,779.85,121.124,63.32,189.17,
2025-04-01T06:12:25+0000,89.73,0.74,783.88,541.84,115.688,74.17,155.83,
2025-04-01T12:12:22+0000,25.36,1.96,4896.88,1851.47,115.786,82.61,147.77,
2025-04-01T18:28:53+0000,92.73,3.02,826.05,387.18,317.75800000000004,129.74,688.95,
2025-04-02T00:10:48+0000,24.73,0.35,1650.21,996.15,76.586,41.47,139.61,
2025-04-02T06:09:09+0000,28,3.22,5093.33,1099.59,81.048,36.12,112.1,
2025-04-02T12:15:13+0000,91.09,1,818.4,656.64,147.882,109.48,184.99,
2025-04-02T18:12:03+0000,90.73,1.15,804.78,788.84,111.252,90.56,137.26,
2025-04-03T00:14:26+0000,24.73,1.55,6154.17,1456.24,119.75,75.45,155.6,
2025-04-03T06:09:23+0000,26,2.38,2253.6,1679.97,81.31,32.76,104.54,
2025-04-03T12:14:13+0000,23.91,0.18,1826.59,688.11,137.102,93.41,158.77,
2025-04-03T18:13:25+0000,25.09,3.04,5748.11,1279.8,128.746,110.88,166.29,
2025-04-04T00:12:11+0000,24.45,0.74,1634.41,442.29,91.046,66.86,148.72,
2025-04-04T06:11:30+0000,24.18,0.14,1626.58,600.38,108.522,96.41,128.3,
2025-04-04T12:13:03+0000,28.73,3.45,1407.04,509.11,123.152,95.57,145.01,
2025-04-04T18:14:27+0000,115.82,50.88,762.71,657.2,142.192,116.94,205.79,
2025-04-05T00:13:54+0000,24.45,0.43,1876.34,1389.79,114.928,54.13,172.68,
2025-04-05T06:12:20+0000,89.91,1.72,870.78,635.17,116.346,71.83,181.48,
2025-04-05T12:16:02+0000,25.55,3.34,5003.5,1371.34,161.06,128.61,204.01,
2025-04-05T18:10:19+0000,26.36,0.76,1792.28,845.09,92.964,33.91,133.36,
2025-04-06T00:11:43+0000,88.64,0.68,833.18,654.13,86.8,42.51,130.82,
2025-04-06T06:11:21+0000,44.18,1.15,5518.49,1310.48,105.38199999999999,23.38,161.6,
2025-04-06T12:12:00+0000,94.55,5.41,850.8,808.12,111.76400000000001,45.98,178.96,
2025-04-06T18:09:03+0000,25.09,3.47,1662.64,1181.37,83.074,41.78,103.5,
2025-04-07T00:12:10+0000,24,0,2145.46,1661.88,92.372,50.94,139.85,
2025-04-07T06:11:08+0000,24.18,0.17,1849.61,1083.62,102.584,76.0,138.12,
2025-04-07T12:15:11+0000,24.27,0.31,2016.89,885.6,149.93,76.0,245.24,
2025-04-07T18:07:57+0000,27.27,2.62,1371.48,1048.37,65.488,46.2,76.12,
2025-04-08T00:10:59+0000,44,27.07,6487.83,1174.52,78.114,44.86,114.3,
2025-04-08T06:09:02+0000,21.45,1.5,5136.76,1740.49,75.48,55.61,92.82,
2025-04-08T12:15:06+0000,25.09,0.36,1241.65,913.92,148.498,126.55,176.31,
2025-04-08T18:32:25+0000,24.55,0.11,1842.57,1226.02,361.454,230.54,484.94,
2025-04-09T00:13:44+0000,24.18,0.14,2036.05,1589.35,110.74,66.44,152.56,
2025-04-09T06:11:17+0000,24.82,1.37,2110.19,861.09,104.72200000000001,63.57,158.54,
2025-04-09T12:16:40+0000,53,4.28,5903.33,1259.95,166.984,119.73,319.41,
2025-04-09T18:08:36+0000,26.64,2.34,5046.84,1123.32,71.98,53.66,92.48,
2025-04-10T00:11:38+0000,24.64,0.57,1912.93,891,84.114,51.94,122.12,
2025-04-10T06:09:30+0000,26,0.95,1969.93,735.07,82.264,62.18,120.1,
2025-04-10T12:11:19+0000,23.45,1.22,4379.63,1158.29,102.726,43.37,159.93,
2025-04-10T18:10:49+0000,28.73,5.12,311.85,1010.27,100.694,48.18,156.34,
2025-04-11T00:11:01+0000,24.09,0.36,2063.86,1373.58,76.618,49.57,105.5,
2025-04-11T06:03:47+0000,11,0.69,188.93,465.83,17.576,15.05,23.27,
2025-04-11T12:12:59+0000,24.18,0.06,2216.6,881.78,122.364,71.28,188.74,
2025-04-11T18:12:20+0000,90.27,1.42,810.03,727.94,111.59,89.67,141.37,
2025-04-12T00:13:46+0000,23.55,0.05,1880.96,864.33,113.988,87.2,159.35,
2025-04-12T06:23:48+0000,39.18,6.66,5453.47,1266.82,253.364,157.96,391.56,
2025-04-12T12:12:55+0000,25.55,0.49,2207.48,1011.72,124.13000000000001,74.87,160.05,
2025-04-12T18:10:02+0000,88.82,1.03,885.29,818.85,90.45400000000001,34.76,168.12,
2025-04-13T00:34:39+0000,92.09,2.91,833.07,740.83,72.316,36.04,91.81,
2025-04-13T06:10:47+0000,21.45,0.42,5533.28,1780.25,102.114,53.19,155.5,
2025-04-13T12:11:51+0000,41.09,10.04,5100.91,1248.43,112.962,95.57,133.21,
2025-04-13T18:12:11+0000,87.91,0.53,790.46,745.87,118.038,71.49,153.38,
2025-04-14T00:06:07+0000,10.91,1.52,270.36,546.05,17.224,15.09,19.96,
2025-04-14T06:11:20+0000,24.18,0.12,1844.13,1440.69,103.708,86.56,130.49,
2025-04-14T12:04:09+0000,11.45,0.34,302.18,559.54,16.964000000000002,15.22,22.01,
2025-04-14T18:12:40+0000,24.91,0.77,2021.14,1110.2,121.382,99.46,151.47,
2025-04-15T00:15:01+0000,90.55,1.72,882.77,442.64,120.2,97.33,143.58,
2025-04-15T06:04:01+0000,12.55,0.57,250.25,443.49,16.57,14.79,20.88,
2025-04-15T12:09:48+0000,23.64,1.28,4780.73,1251.04,84.288,42.48,123.07,
2025-04-15T18:13:40+0000,24.82,1.53,4731.93,1187.54,132.22199999999998,92.41,179.17,
2025-04-16T00:12:10+0000,43.45,72.2,5615.36,1136.2,90.26,35.42,129.37,
2025-04-16T06:11:00+0000,93.82,2.04,857.12,601.67,98.202,56.26,135.94,
2025-04-16T12:04:19+0000,10.36,0.34,204.79,296.07,18.566000000000003,14.9,20.94,
2025-04-16T18:11:48+0000,26.55,2.04,5771.59,1370.15,107.388,70.29,174.71,
2025-04-17T00:13:12+0000,28.09,1.21,2176.9,1116.57,102.2,69.23,130.43,
2025-04-17T06:09:44+0000,24.73,0.73,2169.35,1228.54,85.742,31.24,159.58,
2025-04-17T18:12:39+0000,23.82,1.47,4561.04,1119.03,121.572,75.04,224.14,
2025-04-18T00:13:09+0000,24.36,0.85,2037.98,616.73,102.482,49.86,147.47,
2025-04-18T06:10:27+0000,91.55,1.87,837.14,666.73,92.242,65.18,125.79,
2025-04-18T12:09:51+0000,23.82,1.91,5871.83,1262.64,89.416,37.85,154.43,
2025-04-18T18:09:09+0000,42.64,42.56,5683.85,1449.53,80.336,50.47,128.23,
2025-04-19T00:13:53+0000,25.64,1.27,1633.61,1226.81,113.19,66.49,150.74,
2025-04-19T06:09:26+0000,41.64,7.18,4947.36,1409.64,82.104,54.13,126.09,
2025-04-19T12:10:12+0000,48.27,23.39,5387.43,2323.7,91.084,34.08,194.47,
2025-04-19T18:10:34+0000,89.27,0.8,841.19,725.75,95.202,43.03,132.96,
2025-04-20T00:06:17+0000,11.73,0.32,284.04,336.24,18.768,17.17,20.85,
2025-04-20T06:09:27+0000,89.09,0.8,896.74,629.87,80.906,45.24,118.76,
2025-04-20T12:11:09+0000,90.18,0.71,868.57,556.82,101.244,87.54,131.42,
2025-04-20T18:10:59+0000,42.73,52.23,5295.61,1351.48,105.074,56.8,158.2,
2025-04-21T00:11:56+0000,23.82,0.11,1751.13,936.77,86.456,62.14,141.39,
2025-04-21T06:10:23+0000,59.64,39.31,5530.08,1089.92,96.30199999999999,49.34,148.1,
2025-04-21T12:10:56+0000,23.82,0.47,2113.99,834.38,98.65,79.76,119.21,
2025-04-21T18:29:54+0000,96.36,1.29,874.54,716.82,325.844,95.82,1072.88,
2025-04-22T00:12:28+0000,21.91,0.74,5761.87,1217.16,94.184,57.53,124.02,
2025-04-22T06:05:21+0000,23.45,3.23,2597.54,3312.87,28.814,26.76,30.63,
2025-04-22T12:10:31+0000,29.91,8.96,3941.21,1011.94,93.55,36.26,155.26,
2025-04-22T18:13:37+0000,93.64,1.81,793.01,739.59,130.102,85.8,178.91,
2025-04-23T00:12:35+0000,41.64,13.47,5128.01,1422.3,95.302,75.78,123.46,
2025-04-23T06:09:45+0000,24.36,0.41,1896.62,1283.06,89.266,42.76,158.4,
2025-04-23T12:10:49+0000,25.36,0.11,1287.61,1018.01,97.03,68.2,113.81,
2025-04-23T18:11:45+0000,24.73,0.51,1802.02,1019.66,111.854,79.37,136.04,
2025-04-24T00:11:52+0000,62.82,74.35,5528.35,1406.96,87.386,63.18,125.15,
2025-04-24T06:05:15+0000,23.45,7.28,130.38,372.05,28.972,26.6,31.48,
2025-04-24T12:04:20+0000,10.27,0.78,315.65,399.74,18.894,13.63,31.7,
2025-04-25T00:18:14+0000,23.55,0.54,4931.62,1271.98,164.93,116.04,248.6,
2025-04-25T06:11:36+0000,91.82,1.36,830.08,674.51,106.766,81.2,153.58,
